"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"ARG",2025,"ARGr108","urban",515142,1916448,323279,2836894
"ARG",2025,"ARGr103","rural",65575,264202,0,583755
"ARG",2025,"ARGr103","urban",295423,1190269,0,2629902
"ARG",2025,"ARGr102","rural",82952,283500,0,49009
"ARG",2025,"ARGr102","urban",5356424,18306269,0,3164647
"ARG",2025,"ARGr105","rural",69577,242115,9530,202936
"ARG",2025,"ARGr105","urban",1032227,3591971,141381,3010721
"ARG",2025,"ARGr104","rural",20097,93726,0,80590
"ARG",2025,"ARGr104","urban",781297,3643740,0,3133067
"ARG",2030,"ARGr110","rural",15954,147928,0,125805
"ARG",2030,"ARGr110","urban",380865,3531506,0,3003362
"ARG",2030,"ARGr111","rural",27078,199523,0,226334
"ARG",2030,"ARGr111","urban",347286,2558975,0,2902833
"ARG",2030,"ARGr101","rural",0,0,0,0
"ARG",2030,"ARGr101","urban",387713,3713951,0,3129167
"ARG",2030,"ARGr107","rural",95337,902919,0,1161514
"ARG",2030,"ARGr107","urban",161505,1529583,0,1967653
"ARG",2030,"ARGr106","rural",30801,158399,10232,269245
"ARG",2030,"ARGr106","urban",327167,1682517,108681,2859922
"ARG",2030,"ARGr109","rural",35201,341273,0,365412
"ARG",2030,"ARGr109","urban",266237,2581181,0,2763755
"ARG",2030,"ARGr108","rural",38968,225680,27170,316718
"ARG",2030,"ARGr108","urban",346032,2004032,241272,2812449
"ARG",2030,"ARGr103","rural",30887,258543,0,541578
"ARG",2030,"ARGr103","urban",147576,1235285,0,2587589
"ARG",2030,"ARGr102","rural",33457,249867,0,40951
"ARG",2030,"ARGr102","urban",2523065,18842920,0,3088215
"ARG",2030,"ARGr105","rural",23490,179418,5683,142573
"ARG",2030,"ARGr105","urban",492058,3758414,119051,2986594
"ARG",2030,"ARGr104","rural",9365,86803,0,70760
"ARG",2030,"ARGr104","urban",404793,3751795,0,3058406
"ARM",2020,"ARMr111","rural",0,0,0,0
"ARM",2020,"ARMr111","urban",166872,879451,0,181553
"ARM",2020,"ARMr110","rural",30423,137407,0,172541
"ARM",2020,"ARMr110","urban",1589,7177,0,9012
"ARM",2020,"ARMr101","rural",36556,146655,0,165429
"ARM",2020,"ARMr101","urban",3563,14294,0,16124
"ARM",2020,"ARMr103","rural",564,3035,0,2040
"ARM",2020,"ARMr103","urban",49677,267134,0,179513
