"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"BLR",2030,"BLRr106","rural",50797,297516,0,12523
"BLR",2030,"BLRr106","urban",126315,739827,0,31140
"BLR",2030,"BLRr101","rural",55941,349007,0,14690
"BLR",2030,"BLRr101","urban",167937,1047730,0,44101
"BLR",2030,"BLRr103","rural",47225,286512,0,12060
"BLR",2030,"BLRr103","urban",177960,1079662,0,45445
"BLR",2030,"BLRr102","rural",62203,419214,0,17645
"BLR",2030,"BLRr102","urban",115602,779095,0,32793
"BLZ",2020,"BLZr104","rural",36790,83380,1808,8465
"BLZ",2020,"BLZr104","urban",21134,47898,1039,4863
"BLZ",2020,"BLZr101","rural",26082,63554,846,6452
"BLZ",2020,"BLZr101","urban",19732,48082,640,4881
"BLZ",2020,"BLZr103","rural",9402,22325,404,2267
"BLZ",2020,"BLZr103","urban",7023,16676,302,1693
"BLZ",2020,"BLZr102","rural",3226,8609,99,874
"BLZ",2020,"BLZr102","urban",39470,105330,1208,10693
"BLZ",2025,"BLZr104","rural",42701,89086,1554,8227
"BLZ",2025,"BLZr104","urban",24898,51944,906,4797
"BLZ",2025,"BLZr101","rural",24352,62359,650,5759
"BLZ",2025,"BLZr101","urban",21659,55463,578,5122
"BLZ",2025,"BLZr103","rural",9205,20561,288,1899
"BLZ",2025,"BLZr103","urban",8485,18951,266,1750
"BLZ",2025,"BLZr102","rural",3043,8473,78,782
"BLZ",2025,"BLZr102","urban",40249,112066,1027,10349
"BLZ",2030,"BLZr104","rural",44668,94004,1332,8010
"BLZ",2030,"BLZr104","urban",26396,55550,787,4733
"BLZ",2030,"BLZr101","rural",21111,60521,500,5157
"BLZ",2030,"BLZr101","urban",21712,62243,514,5304
"BLZ",2030,"BLZr103","rural",7776,18713,205,1595
"BLZ",2030,"BLZr103","urban",8643,20798,228,1772
"BLZ",2030,"BLZr102","rural",2597,8253,61,703
"BLZ",2030,"BLZr102","urban",37014,117642,873,10024
"BOL",2020,"BOLr109","rural",19344,68189,1290,7378
"BOL",2020,"BOLr109","urban",131,462,9,50
"BOL",2020,"BOLr106","rural",85707,273528,3408,29597
"BOL",2020,"BOLr106","urban",81559,260291,3243,28164
"BOL",2020,"BOLr105","rural",122009,416235,10633,45038
"BOL",2020,"BOLr105","urban",238295,812947,20768,87964
"BOL",2020,"BOLr108","rural",120162,388069,5808,41990
"BOL",2020,"BOLr108","urban",884,2854,43,309
"BOL",2020,"BOLr107","rural",142069,571896,8314,61881
"BOL",2020,"BOLr107","urban",469558,1890199,27478,204526
"BOL",2020,"BOLr102","rural",177781,539152,8816,58338
"BOL",2020,"BOLr102","urban",954872,2895822,47353,313338
"BOL",2020,"BOLr101","rural",32483,131475,2598,14226
"BOL",2020,"BOLr101","urban",145338,588249,11625,63651
"BOL",2020,"BOLr104","rural",55738,192051,4274,20781
"BOL",2020,"BOLr104","urban",133287,459256,10220,49693
"BOL",2020,"BOLr103","rural",375514,1103553,18920,119408
"BOL",2020,"BOLr103","urban",361146,1061329,18197,114839
"BOL",2025,"BOLr109","rural",18098,72162,953,7405
"BOL",2025,"BOLr109","urban",123,490,6,50
"BOL",2025,"BOLr106","rural",65916,280770,2431,28813
"BOL",2025,"BOLr106","urban",66713,284165,2460,29161
"BOL",2025,"BOLr105","rural",107124,395151,7078,40551
"BOL",2025,"BOLr105","urban",245527,905679,16223,92942
"BOL",2025,"BOLr108","rural",113747,410561,4257,42132
"BOL",2025,"BOLr108","urban",872,3148,33,323
"BOL",2025,"BOLr107","rural",129890,591828,6546,60734
"BOL",2025,"BOLr107","urban",441970,2013781,22273,206657
"BOL",2025,"BOLr102","rural",161098,519038,5563,53264
"BOL",2025,"BOLr102","urban",967188,3116157,33396,319785
"BOL",2025,"BOLr101","rural",29317,112232,1530,11517
"BOL",2025,"BOLr101","urban",169646,649445,8853,66647
"BOL",2025,"BOLr104","rural",50311,198599,3018,20381
"BOL",2025,"BOLr104","urban",124301,490672,7456,50353
"BOL",2025,"BOLr103","rural",274300,1040910,11403,106820
"BOL",2025,"BOLr103","urban",329442,1250162,13695,128294
"BOL",2030,"BOLr109","rural",16332,75782,683,7306
"BOL",2030,"BOLr109","urban",111,515,5,50
"BOL",2030,"BOLr106","rural",71050,286700,1693,27639
"BOL",2030,"BOLr106","urban",75975,306574,1810,29555
"BOL",2030,"BOLr105","rural",81902,371897,4531,35853
"BOL",2030,"BOLr105","urban",218947,994185,12114,95844
"BOL",2030,"BOLr108","rural",119609,431037,3031,41554
"BOL",2030,"BOLr108","urban",950,3424,24,330
"BOL",2030,"BOLr107","rural",128779,609063,5046,58716
"BOL",2030,"BOLr107","urban",449781,2127251,17625,205077
"BOL",2030,"BOLr102","rural",123438,495139,3387,47734
"BOL",2030,"BOLr102","urban",828272,3322405,22729,320295
"BOL",2030,"BOLr101","rural",29483,92369,846,8905
"BOL",2030,"BOLr101","urban",225833,707516,6483,68208
"BOL",2030,"BOLr104","rural",36467,204206,2057,19686
"BOL",2030,"BOLr104","urban",92798,519641,5234,50096
"BOL",2030,"BOLr103","rural",219471,972528,6610,93756
"BOL",2030,"BOLr103","urban",323491,1433470,9743,138193
"BRA",2020,"BRAr120","rural",140845,869165,4564,60347
"BRA",2020,"BRAr120","urban",7554390,46618748,244802,3236765
"BRA",2020,"BRAr126","rural",314526,1719644,11101,119396
"BRA",2020,"BRAr126","urban",931964,5095425,32892,353778
"BRA",2020,"BRAr125","rural",304761,1737681,11935,120648
"BRA",2020,"BRAr125","urban",296912,1692929,11628,117541
"BRA",2020,"BRAr127","rural",185,1167,5,81
"BRA",2020,"BRAr127","urban",481150,3031660,13109,210490
"BRA",2020,"BRAr121","rural",175478,1128935,5693,78383
"BRA",2020,"BRAr121","urban",1709146,10995779,55452,763443
"BRA",2020,"BRAr124","rural",197258,1269697,6939,88156
"BRA",2020,"BRAr124","urban",243529,1567534,8567,108835
"BRA",2020,"BRAr123","rural",197680,1252170,5518,86939
"BRA",2020,"BRAr123","urban",1749065,11079128,48826,769230
"BRA",2020,"BRAr115","rural",3404,19111,128,1327
"BRA",2020,"BRAr115","urban",421706,2367592,15876,164383
"BRA",2020,"BRAr114","rural",3109,11049,96,767
"BRA",2020,"BRAr114","urban",976548,3470108,30113,240931
"BRA",2020,"BRAr117","rural",500423,3171442,17775,220195
"BRA",2020,"BRAr117","urban",3032182,19216534,107705,1334214
"BRA",2020,"BRAr116","rural",905336,3674632,30162,255132
"BRA",2020,"BRAr116","urban",3076002,12485060,102480,866844
"BRA",2020,"BRAr111","rural",51553,266394,1817,18496
"BRA",2020,"BRAr111","urban",648501,3351021,22856,232663
"BRA",2020,"BRAr110","rural",241133,927334,8103,64385
"BRA",2020,"BRAr110","urban",2344747,9017261,78793,626073
"BRA",2020,"BRAr113","rural",95989,424422,3340,29468
"BRA",2020,"BRAr113","urban",2213263,9786095,77003,679454
"BRA",2020,"BRAr112","rural",49559,207131,1740,14381
"BRA",2020,"BRAr112","urban",994221,4155304,34908,288505
"BRA",2020,"BRAr119","rural",18422,108607,525,7541
"BRA",2020,"BRAr119","urban",3149380,18567453,89737,1289148
"BRA",2020,"BRAr118","rural",33960,217183,1108,15079
"BRA",2020,"BRAr118","urban",594573,3802411,19394,264003
"BRA",2020,"BRAr104","rural",35336,193355,1014,13425
"BRA",2020,"BRAr104","urban",60655,331896,1741,23044
"BRA",2020,"BRAr103","rural",776725,1999575,18384,138832
"BRA",2020,"BRAr103","urban",769301,1980461,18209,137504
"BRA",2020,"BRAr106","rural",49413,150961,1198,10481
"BRA",2020,"BRAr106","urban",187256,572082,4540,39720
"BRA",2020,"BRAr105","rural",1428981,3341007,34384,231968
"BRA",2020,"BRAr105","urban",2344090,5480563,56404,380518
"BRA",2020,"BRAr102","rural",204409,445722,5220,30947
"BRA",2020,"BRAr102","urban",169511,369625,4329,25663
"BRA",2020,"BRAr101","rural",336873,1180756,8819,81981
"BRA",2020,"BRAr101","urban",171632,601579,4493,41768
"BRA",2020,"BRAr108","rural",1018476,2168382,25592,150552
"BRA",2020,"BRAr108","urban",2504582,5332370,62935,370229
"BRA",2020,"BRAr107","rural",192034,931502,7171,64675
"BRA",2020,"BRAr107","urban",143236,694796,5349,48240
"BRA",2020,"BRAr109","rural",644217,1531249,14951,106315
"BRA",2020,"BRAr109","urban",828674,1969687,19232,136756
"BRA",2025,"BRAr120","rural",130196,751368,3453,48960
"BRA",2025,"BRAr120","urban",8359124,48241112,221712,3143421
"BRA",2025,"BRAr126","rural",297839,1678877,9352,109397
"BRA",2025,"BRAr126","urban",949484,5352115,29814,348747
"BRA",2025,"BRAr125","rural",318019,1760827,10627,114737
"BRA",2025,"BRAr125","urban",321206,1778475,10734,115887
"BRA",2025,"BRAr127","rural",158,956,4,62
"BRA",2025,"BRAr127","urban",517523,3127961,11687,203820
"BRA",2025,"BRAr121","rural",173955,1036346,4512,67529
"BRA",2025,"BRAr121","urban",1925705,11472517,49948,747556
"BRA",2025,"BRAr124","rural",211734,1263222,6004,82312
"BRA",2025,"BRAr124","urban",278894,1663901,7909,108421
"BRA",2025,"BRAr123","rural",193021,1188688,4528,77456
"BRA",2025,"BRAr123","urban",1872792,11533304,43933,751517
"BRA",2025,"BRAr115","rural",2315,13837,77,902
"BRA",2025,"BRAr115","urban",409720,2448484,13610,159545
"BRA",2025,"BRAr114","rural",2039,8925,65,582
"BRA",2025,"BRAr114","urban",818359,3582526,26178,233440
"BRA",2025,"BRAr117","rural",511053,3035428,15133,197790
"BRA",2025,"BRAr117","urban",3377674,20061870,100018,1307244
"BRA",2025,"BRAr116","rural",760486,3476888,24005,226556
"BRA",2025,"BRAr116","urban",2886044,13194794,91098,859781
"BRA",2025,"BRAr111","rural",43768,230974,1337,15050
"BRA",2025,"BRAr111","urban",663432,3501052,20259,228131
"BRA",2025,"BRAr110","rural",179953,856426,6079,55805
"BRA",2025,"BRAr110","urban",1975821,9403244,66741,612721
"BRA",2025,"BRAr113","rural",78813,391358,2576,25501
"BRA",2025,"BRAr113","urban",2042551,10142660,66765,660902
"BRA",2025,"BRAr112","rural",42160,192069,1358,12515
"BRA",2025,"BRAr112","urban",945744,4308581,30464,280750
"BRA",2025,"BRAr119","rural",17300,98653,409,6428
"BRA",2025,"BRAr119","urban",3361624,19169123,79384,1249072
"BRA",2025,"BRAr118","rural",32602,194198,846,12654
"BRA",2025,"BRAr118","urban",663580,3952749,17223,257564
"BRA",2025,"BRAr104","rural",32314,198648,887,12944
"BRA",2025,"BRAr104","urban",55835,343244,1533,22366
"BRA",2025,"BRAr103","rural",598859,2054761,15558,133890
"BRA",2025,"BRAr103","urban",597872,2051376,15532,133669
"BRA",2025,"BRAr106","rural",33293,153957,1044,10032
"BRA",2025,"BRAr106","urban",128018,591995,4015,38575
"BRA",2025,"BRAr105","rural",1298359,3329066,28967,216924
"BRA",2025,"BRAr105","urban",2251121,5772000,50224,376107
"BRA",2025,"BRAr102","rural",195810,453554,4457,29554
"BRA",2025,"BRAr102","urban",167347,387625,3809,25258
"BRA",2025,"BRAr101","rural",210697,1128770,7059,73551
"BRA",2025,"BRAr101","urban",132535,710034,4440,46266
"BRA",2025,"BRAr108","rural",914441,2055155,19690,133915
"BRA",2025,"BRAr108","urban",2528758,5683244,54450,370324
"BRA",2025,"BRAr107","rural",177998,949667,6145,61881
"BRA",2025,"BRAr107","urban",136480,728157,4712,47447
"BRA",2025,"BRAr109","rural",442167,1513984,12656,98652
"BRA",2025,"BRAr109","urban",612695,2097872,17537,136699
"BRA",2030,"BRAr120","rural",114377,629865,2485,37799
"BRA",2030,"BRAr120","urban",9003037,49579202,195633,2975320
"BRA",2030,"BRAr126","rural",304782,1628331,7676,97719
"BRA",2030,"BRAr126","urban",1043920,5577256,26291,334699
"BRA",2030,"BRAr125","rural",328676,1773492,9226,106430
"BRA",2030,"BRAr125","urban",343541,1853699,9643,111243
"BRA",2030,"BRAr127","rural",130,738,2,44
"BRA",2030,"BRAr127","urban",565840,3205877,10153,192389
"BRA",2030,"BRAr121","rural",170273,937806,3457,56279
"BRA",2030,"BRAr121","urban",2157301,11881679,43802,713037
"BRA",2030,"BRAr124","rural",230477,1249025,5064,74956
"BRA",2030,"BRAr124","urban",323064,1750785,7099,105067
"BRA",2030,"BRAr123","rural",200550,1118342,3612,67113
"BRA",2030,"BRAr123","urban",2137515,11919564,38497,715310
"BRA",2030,"BRAr115","rural",1559,8467,38,508
"BRA",2030,"BRAr115","urban",463008,2514999,11355,150929
"BRA",2030,"BRAr114","rural",1300,6742,41,405
"BRA",2030,"BRAr114","urban",708378,3673892,22149,220476
"BRA",2030,"BRAr117","rural",529556,2881429,12536,172919
"BRA",2030,"BRAr117","urban",3820728,20789424,90449,1247604
"BRA",2030,"BRAr116","rural",637172,3257549,18537,195490
"BRA",2030,"BRAr116","urban",2704764,13828126,78688,829846
"BRA",2030,"BRAr111","rural",36196,194091,934,11648
"BRA",2030,"BRAr111","urban",677080,3630609,17474,217878
"BRA",2030,"BRAr110","rural",149931,780405,4404,46833
"BRA",2030,"BRAr110","urban",1870092,9734034,54927,584154
"BRA",2030,"BRAr113","rural",68714,356125,1922,21372
"BRA",2030,"BRAr113","urban",2014298,10439475,56328,626488
"BRA",2030,"BRAr112","rural",35268,175875,1026,10555
"BRA",2030,"BRAr112","urban",889649,4436536,25870,266243
"BRA",2030,"BRAr119","rural",15872,88142,307,5290
"BRA",2030,"BRAr119","urban",3539971,19658094,68415,1179711
"BRA",2030,"BRAr118","rural",30758,169976,621,10201
"BRA",2030,"BRAr118","urban",738279,4079949,14895,244844
"BRA",2030,"BRAr104","rural",35420,202770,757,12169
"BRA",2030,"BRAr104","urban",61589,352579,1316,21159
"BRA",2030,"BRAr103","rural",394442,2097748,12806,125889
"BRA",2030,"BRAr103","urban",396812,2110353,12883,126645
"BRA",2030,"BRAr106","rural",28275,156029,887,9364
"BRA",2030,"BRAr106","urban",110261,608446,3458,36514
"BRA",2030,"BRAr105","rural",816513,3296574,23758,197832
"BRA",2030,"BRAr105","urban",1493664,6030491,43461,361899
"BRA",2030,"BRAr102","rural",119626,458640,3703,27524
"BRA",2030,"BRAr102","urban",105225,403427,3257,24210
"BRA",2030,"BRAr101","rural",189684,1069079,5486,64157
"BRA",2030,"BRAr101","urban",144672,815386,4184,48933
"BRA",2030,"BRAr108","rural",477848,1928860,14667,115754
"BRA",2030,"BRAr108","urban",1486836,6001700,45636,360171
"BRA",2030,"BRAr107","rural",179576,962155,5129,57740
"BRA",2030,"BRAr107","urban",141348,757333,4037,45449
"BRA",2030,"BRAr109","rural",340785,1487334,10433,89257
"BRA",2030,"BRAr109","urban",507331,2214212,15531,132878
"BRB",2020,"BRBr103","rural",12235,55069,0,2594
"BRB",2020,"BRBr103","urban",0,0,0,0
"BRB",2020,"BRBr102","rural",10858,50000,0,2356
"BRB",2020,"BRBr102","urban",5985,27559,0,1298
"BRB",2020,"BRBr104","rural",7155,34157,0,1609
"BRB",2020,"BRBr104","urban",6788,32404,0,1527
"BRB",2020,"BRBr101","rural",12531,59261,0,2792
"BRB",2020,"BRBr101","urban",6173,29193,0,1375
"BRB",2025,"BRBr103","rural",11909,51842,0,2290
"BRB",2025,"BRBr103","urban",787,3424,0,151
"BRB",2025,"BRBr102","rural",10249,45909,0,2028
"BRB",2025,"BRBr102","urban",7128,31929,0,1410
"BRB",2025,"BRBr104","rural",7562,33901,0,1498
"BRB",2025,"BRBr104","urban",7339,32899,0,1453
"BRB",2025,"BRBr101","rural",12370,55446,0,2449
"BRB",2025,"BRBr101","urban",7435,33325,0,1472
"BRB",2030,"BRBr103","rural",11239,48822,0,2026
"BRB",2030,"BRBr103","urban",1529,6642,0,276
"BRB",2030,"BRBr102","rural",9355,41906,0,1739
"BRB",2030,"BRBr102","urban",8084,36210,0,1503
"BRB",2030,"BRBr104","rural",7535,33644,0,1396
"BRB",2030,"BRBr104","urban",7479,33394,0,1386
"BRB",2030,"BRBr101","rural",11595,51720,0,2146
"BRB",2030,"BRBr101","urban",8377,37368,0,1551
"BRN",2020,"BRNt","rural",14175,113284,1373,7966
"BRN",2020,"BRNt","urban",40819,326221,3953,22938
"BRN",2025,"BRNt","rural",11767,109955,1092,6960
"BRN",2025,"BRNt","urban",38496,359731,3572,22772
"BRN",2030,"BRNt","rural",8173,105977,899,6308
"BRN",2030,"BRNt","urban",30158,391060,3318,23276
"BTN",2020,"BTNr120","rural",4009,20749,617,1851
"BTN",2020,"BTNr120","urban",0,0,0,0
"BTN",2020,"BTNr112","rural",7773,41567,1192,3709
"BTN",2020,"BTNr112","urban",8458,45234,1297,4036
"BTN",2020,"BTNr111","rural",8009,37743,1134,3368
"BTN",2020,"BTNr111","urban",1512,7123,214,636
"BTN",2020,"BTNr114","rural",9693,66193,1437,5906
"BTN",2020,"BTNr114","urban",4438,30306,658,2704
"BTN",2020,"BTNr113","rural",3704,28911,812,2580
"BTN",2020,"BTNr113","urban",2390,18655,524,1665
"BTN",2020,"BTNr110","rural",5330,27208,607,2428
"BTN",2020,"BTNr110","urban",425,2170,48,194
"BTN",2020,"BTNr119","rural",5760,29566,703,2638
"BTN",2020,"BTNr119","urban",618,3172,75,283
"BTN",2020,"BTNr116","rural",3841,19733,528,1761
"BTN",2020,"BTNr116","urban",0,0,0,0
"BTN",2020,"BTNr115","rural",12138,60688,1727,5415
"BTN",2020,"BTNr115","urban",0,0,0,0
"BTN",2020,"BTNr118","rural",322,1620,43,145
"BTN",2020,"BTNr118","urban",4744,23832,631,2127
"BTN",2020,"BTNr117","rural",3112,17405,446,1553
"BTN",2020,"BTNr117","urban",0,0,0,0
"BTN",2020,"BTNr101","rural",3616,18491,449,1650
"BTN",2020,"BTNr101","urban",0,0,0,0
"BTN",2020,"BTNr103","rural",3015,14806,391,1321
"BTN",2020,"BTNr103","urban",2949,14486,382,1293
"BTN",2020,"BTNr102","rural",10617,62357,1637,5564
"BTN",2020,"BTNr102","urban",2851,16745,439,1494
"BTN",2020,"BTNr109","rural",5236,27160,836,2424
"BTN",2020,"BTNr109","urban",601,3118,96,278
"BTN",2020,"BTNr108","rural",7897,43524,970,3884
"BTN",2020,"BTNr108","urban",0,0,0,0
"BTN",2020,"BTNr105","rural",1904,9616,246,858
"BTN",2020,"BTNr105","urban",1091,5508,141,491
"BTN",2020,"BTNr104","rural",1085,5587,133,499
"BTN",2020,"BTNr104","urban",0,0,0,0
"BTN",2020,"BTNr107","rural",10987,54652,1584,4877
"BTN",2020,"BTNr107","urban",0,0,0,0
"BTN",2020,"BTNr106","rural",3530,18026,473,1608
"BTN",2020,"BTNr106","urban",0,0,0,0
"BTN",2025,"BTNr120","rural",4261,22420,524,1831
"BTN",2025,"BTNr120","urban",0,0,0,0
"BTN",2025,"BTNr112","rural",7873,43202,976,3529
"BTN",2025,"BTNr112","urban",9220,50592,1143,4133
"BTN",2025,"BTNr111","rural",7016,33993,810,2777
"BTN",2025,"BTNr111","urban",2990,14487,345,1183
"BTN",2025,"BTNr114","rural",9882,69251,1168,5657
"BTN",2025,"BTNr114","urban",4997,35021,591,2861
"BTN",2025,"BTNr113","rural",3379,28656,635,2341
"BTN",2025,"BTNr113","urban",2681,22742,504,1858
"BTN",2025,"BTNr110","rural",4850,26845,467,2193
"BTN",2025,"BTNr110","urban",885,4899,85,400
"BTN",2025,"BTNr119","rural",6191,31551,585,2577
"BTN",2025,"BTNr119","urban",751,3825,71,312
"BTN",2025,"BTNr116","rural",4191,21322,433,1742
"BTN",2025,"BTNr116","urban",0,0,0,0
"BTN",2025,"BTNr115","rural",12989,65577,1446,5357
"BTN",2025,"BTNr115","urban",0,0,0,0
"BTN",2025,"BTNr118","rural",339,1734,36,142
"BTN",2025,"BTNr118","urban",5035,25768,539,2105
"BTN",2025,"BTNr117","rural",3328,18807,376,1536
"BTN",2025,"BTNr117","urban",0,0,0,0
"BTN",2025,"BTNr101","rural",3633,19980,373,1632
"BTN",2025,"BTNr101","urban",0,0,0,0
"BTN",2025,"BTNr103","rural",3053,15418,325,1259
"BTN",2025,"BTNr103","urban",3214,16234,342,1326
"BTN",2025,"BTNr102","rural",10694,64559,1362,5274
"BTN",2025,"BTNr102","urban",3464,20915,441,1708
"BTN",2025,"BTNr109","rural",5226,27885,681,2278
"BTN",2025,"BTNr109","urban",905,4831,118,395
"BTN",2025,"BTNr108","rural",7081,47030,816,3842
"BTN",2025,"BTNr108","urban",0,0,0,0
"BTN",2025,"BTNr105","rural",1797,10314,207,843
"BTN",2025,"BTNr105","urban",1050,6028,121,492
"BTN",2025,"BTNr104","rural",1151,6038,111,493
"BTN",2025,"BTNr104","urban",0,0,0,0
"BTN",2025,"BTNr107","rural",11603,58318,1305,4764
"BTN",2025,"BTNr107","urban",146,736,16,60
"BTN",2025,"BTNr106","rural",3796,19479,390,1591
"BTN",2025,"BTNr106","urban",0,0,0,0
"BTN",2030,"BTNr120","rural",4556,24019,436,1789
"BTN",2030,"BTNr120","urban",0,0,0,0
"BTN",2030,"BTNr112","rural",7684,44691,786,3329
"BTN",2030,"BTNr112","urban",9594,55796,981,4157
"BTN",2030,"BTNr111","rural",5761,29970,560,2233
"BTN",2030,"BTNr111","urban",4223,21969,410,1637
"BTN",2030,"BTNr114","rural",9266,72058,934,5368
"BTN",2030,"BTNr114","urban",5099,39653,514,2954
"BTN",2030,"BTNr113","rural",3108,28273,488,2106
"BTN",2030,"BTNr113","urban",2945,26792,463,1996
"BTN",2030,"BTNr110","rural",4389,26362,354,1964
"BTN",2030,"BTNr110","urban",1273,7647,103,570
"BTN",2030,"BTNr119","rural",6410,33426,478,2490
"BTN",2030,"BTNr119","urban",858,4474,64,333
"BTN",2030,"BTNr116","rural",4481,22843,347,1702
"BTN",2030,"BTNr116","urban",0,0,0,0
"BTN",2030,"BTNr115","rural",13982,70256,1184,5234
"BTN",2030,"BTNr115","urban",0,0,0,0
"BTN",2030,"BTNr118","rural",340,1842,30,137
"BTN",2030,"BTNr118","urban",5098,27622,450,2058
"BTN",2030,"BTNr117","rural",3478,20149,310,1501
"BTN",2030,"BTNr117","urban",0,0,0,0
"BTN",2030,"BTNr101","rural",3594,21405,303,1595
"BTN",2030,"BTNr101","urban",0,0,0,0
"BTN",2030,"BTNr103","rural",2969,15975,265,1190
"BTN",2030,"BTNr103","urban",3333,17935,298,1336
"BTN",2030,"BTNr102","rural",9459,66351,1114,4943
"BTN",2030,"BTNr102","urban",3596,25222,424,1879
"BTN",2030,"BTNr109","rural",5501,28419,543,2117
"BTN",2030,"BTNr109","urban",1284,6631,127,494
"BTN",2030,"BTNr108","rural",7239,50386,673,3754
"BTN",2030,"BTNr108","urban",0,0,0,0
"BTN",2030,"BTNr105","rural",1647,10974,170,818
"BTN",2030,"BTNr105","urban",981,6534,101,487
"BTN",2030,"BTNr104","rural",1147,6469,91,482
"BTN",2030,"BTNr104","urban",0,0,0,0
"BTN",2030,"BTNr107","rural",12018,61763,1051,4601
"BTN",2030,"BTNr107","urban",293,1505,26,112
"BTN",2030,"BTNr106","rural",4090,20869,313,1555
"BTN",2030,"BTNr106","urban",0,0,0,0
"BWA",2020,"BWAr110","rural",13134,27115,647,2646
"BWA",2020,"BWAr110","urban",184,379,9,37
"BWA",2020,"BWAr101","rural",131793,288361,7703,28138
"BWA",2020,"BWAr101","urban",201347,440543,11768,42988
"BWA",2020,"BWAr103","rural",28906,59713,1759,5827
"BWA",2020,"BWAr103","urban",0,0,0,0
"BWA",2020,"BWAr102","rural",26825,50672,1399,4945
"BWA",2020,"BWAr102","urban",161,304,8,30
"BWA",2020,"BWAr109","rural",56348,124723,3723,12170
"BWA",2020,"BWAr109","urban",56502,125064,3733,12204
"BWA",2020,"BWAr108","rural",4072,9493,251,926
"BWA",2020,"BWAr108","urban",165316,385362,10202,37604
"BWA",2020,"BWAr105","rural",25173,56534,1659,5517
"BWA",2020,"BWAr105","urban",131822,296053,8690,28889
"BWA",2020,"BWAr104","rural",171,396,11,39
"BWA",2020,"BWAr104","urban",45708,105861,2893,10330
"BWA",2020,"BWAr107","rural",95070,172957,4472,16877
"BWA",2020,"BWAr107","urban",136,247,6,24
"BWA",2020,"BWAr106","rural",2316,5303,144,517
"BWA",2020,"BWAr106","urban",77719,177932,4846,17363
"BWA",2025,"BWAr110","rural",15367,29100,630,2636
"BWA",2025,"BWAr110","urban",279,528,11,48
"BWA",2025,"BWAr101","rural",152408,297586,6904,26960
"BWA",2025,"BWAr101","urban",236057,460914,10694,41756
"BWA",2025,"BWAr103","rural",33869,63879,1678,5787
"BWA",2025,"BWAr103","urban",0,0,0,0
"BWA",2025,"BWAr102","rural",29160,54400,1317,4928
"BWA",2025,"BWAr102","urban",175,327,8,30
"BWA",2025,"BWAr109","rural",44096,86879,2312,7871
"BWA",2025,"BWAr109","urban",87890,173163,4609,15688
"BWA",2025,"BWAr108","rural",4683,9591,227,869
"BWA",2025,"BWAr108","urban",197080,403612,9533,36565
"BWA",2025,"BWAr105","rural",29600,58126,1488,5266
"BWA",2025,"BWAr105","urban",157541,309371,7917,28027
"BWA",2025,"BWAr104","rural",200,401,10,36
"BWA",2025,"BWAr104","urban",54561,109613,2619,9930
"BWA",2025,"BWAr107","rural",101662,179818,4116,16291
"BWA",2025,"BWAr107","urban",148,261,6,24
"BWA",2025,"BWAr106","rural",2581,5118,119,464
"BWA",2025,"BWAr106","urban",93933,186297,4346,16878
"BWA",2030,"BWAr110","rural",15891,31056,618,2646
"BWA",2030,"BWAr110","urban",351,685,14,58
"BWA",2030,"BWAr101","rural",151260,305489,6226,26028
"BWA",2030,"BWAr101","urban",237267,479191,9766,40827
"BWA",2030,"BWAr103","rural",34838,67935,1611,5788
"BWA",2030,"BWAr103","urban",0,0,0,0
"BWA",2030,"BWAr102","rural",30062,58059,1247,4947
"BWA",2030,"BWAr102","urban",181,350,8,30
"BWA",2030,"BWAr109","rural",23923,48881,1174,4165
"BWA",2030,"BWAr109","urban",107792,220252,5291,18765
"BWA",2030,"BWAr108","rural",4494,9652,206,822
"BWA",2030,"BWAr108","urban",195655,420223,8965,35803
"BWA",2030,"BWAr105","rural",29325,59468,1342,5067
"BWA",2030,"BWAr105","urban",158456,321329,7251,27377
"BWA",2030,"BWAr104","rural",195,404,9,34
"BWA",2030,"BWAr104","urban",54519,112833,2385,9613
"BWA",2030,"BWAr107","rural",98546,185860,3813,15835
"BWA",2030,"BWAr107","urban",145,273,6,23
"BWA",2030,"BWAr106","rural",2380,4910,99,418
"BWA",2030,"BWAr106","urban",93959,193880,3916,16519
"CAF",2020,"CAFr105","rural",250123,385147,20014,50565
"CAF",2020,"CAFr105","urban",107927,166190,8636,21819
"CAF",2020,"CAFr104","rural",207925,338520,16828,44443
"CAF",2020,"CAFr104","urban",29396,47859,2379,6283
"CAF",2020,"CAFr106","rural",3647,5550,268,729
"CAF",2020,"CAFr106","urban",605391,921163,44506,120937
"CAF",2020,"CAFr101","rural",295485,475829,26300,62470
"CAF",2020,"CAFr101","urban",403768,650202,35938,85363
"CAF",2020,"CAFr103","rural",362644,597037,32684,78383
"CAF",2020,"CAFr103","urban",238502,392657,21495,51551
"CAF",2020,"CAFr102","rural",333579,522619,32029,68613
"CAF",2020,"CAFr102","urban",206390,323352,19817,42452
"CAF",2025,"CAFr105","rural",230729,357831,17094,43499
"CAF",2025,"CAFr105","urban",153637,238271,11382,28965
"CAF",2025,"CAFr104","rural",203613,332917,15378,40470
"CAF",2025,"CAFr104","urban",51885,84834,3919,10313
"CAF",2025,"CAFr106","rural",4232,6347,281,772
"CAF",2025,"CAFr106","urban",663864,995610,44109,121030
"CAF",2025,"CAFr101","rural",320095,510767,25736,62091
"CAF",2025,"CAFr101","urban",442880,706692,35608,85908
"CAF",2025,"CAFr103","rural",370730,611550,30197,74342
