"ISO3","YEAR","GDLCODE","GEO_AREA","fies","population","stunting","u5pop"
"AGO",2030,"AGOr206","urban",2759547,4670046,1716834,3854053
"AGO",2030,"AGOr207","rural",588664,1152416,1676878,4186508
"AGO",2030,"AGOr207","urban",17372,34009,49486,123548
"AGO",2030,"AGOr208","rural",531332,952854,1957649,4310056
"AGO",2030,"AGOr208","urban",0,0,0,0
"AGO",2030,"AGOr209","rural",13902,20311,20863,54335
"AGO",2030,"AGOr209","urban",1088891,1590846,1634052,4255721
"AGO",2030,"AGOr210","rural",0,0,0,0
"AGO",2030,"AGOr210","urban",724354,1178828,1751178,4310056
"AGO",2030,"AGOr211","rural",9849,18361,28220,64980
"AGO",2030,"AGOr211","urban",643426,1199496,1843551,4245076
"AGO",2030,"AGOr212","rural",336766,649635,1782267,4237617
"AGO",2030,"AGOr212","urban",5757,11105,30466,72439
"AGO",2030,"AGOr213","rural",962692,2156992,1401337,4161101
"AGO",2030,"AGOr213","urban",34462,77214,50164,148955
"AGO",2030,"AGOr214","rural",110129,168265,1504437,4128563
"AGO",2030,"AGOr214","urban",4841,7397,66136,181493
"AGO",2030,"AGOr215","rural",1202384,1687624,1027066,2925064
"AGO",2030,"AGOr215","urban",569318,799075,486307,1384992
"AGO",2030,"AGOr216","rural",1597684,2332880,1464325,4310056
"AGO",2030,"AGOr216","urban",0,0,0,0
"AGO",2030,"AGOr217","rural",134902,297551,1990548,4258675
"AGO",2030,"AGOr217","urban",1628,3590,24016,51382
"AGO",2030,"AGOr218","rural",19467,33039,512568,1591274
"AGO",2030,"AGOr218","urban",33260,56449,875752,2718782
"ALB",2020,"ALBr201","rural",3556,27408,0,35972
"ALB",2020,"ALBr201","urban",14590,112435,0,147565
"ALB",2020,"ALBr202","rural",14604,115535,0,155209
"ALB",2020,"ALBr202","urban",2666,21087,0,28328
"ALB",2020,"ALBr203","rural",2027,16133,0,8737
"ALB",2020,"ALBr203","urban",40561,322774,0,174800
"ALB",2020,"ALBr204","rural",9931,77377,0,46452
"ALB",2020,"ALBr204","urban",29308,228351,0,137085
"ALB",2020,"ALBr205","rural",570,3742,0,2094
"ALB",2020,"ALBr205","urban",49372,324180,0,181442
"ALB",2020,"ALBr206","rural",7952,61362,0,160423
"ALB",2020,"ALBr206","urban",1146,8841,0,23114
"ALB",2020,"ALBr207","rural",32735,261425,0,174199
"ALB",2020,"ALBr207","urban",1755,14013,0,9337
"ALB",2020,"ALBr208","rural",8474,70572,0,146938
"ALB",2020,"ALBr208","urban",2111,17578,0,36599
"ALB",2020,"ALBr209","rural",7852,57791,0,73450
"ALB",2020,"ALBr209","urban",11769,86618,0,110087
"ALB",2020,"ALBr210","rural",24174,193583,0,171705
"ALB",2020,"ALBr210","urban",1666,13339,0,11831
"ALB",2020,"ALBr211","rural",732,5530,0,973
"ALB",2020,"ALBr211","urban",137401,1037470,0,182564
"ALB",2020,"ALBr212","rural",25497,181442,0,161200
"ALB",2020,"ALBr212","urban",3533,25142,0,22337
"ALB",2025,"ALBr201","rural",2998,23999,0,33533
"ALB",2025,"ALBr201","urban",12778,102281,0,142915
"ALB",2025,"ALBr202","rural",11699,102104,0,147366
"ALB",2025,"ALBr202","urban",2309,20150,0,29082
"ALB",2025,"ALBr203","rural",1450,12458,0,5767
"ALB",2025,"ALBr203","urban",42916,368733,0,170682
"ALB",2025,"ALBr204","rural",7943,66476,0,42736
"ALB",2025,"ALBr204","urban",24853,207988,0,133712
"ALB",2025,"ALBr205","rural",505,3410,0,1905
"ALB",2025,"ALBr205","urban",46239,312436,0,174544
"ALB",2025,"ALBr206","rural",6132,51666,0,152471
"ALB",2025,"ALBr206","urban",964,8125,0,23978
"ALB",2025,"ALBr207","rural",27849,244054,0,149459
"ALB",2025,"ALBr207","urban",5029,44072,0,26990
"ALB",2025,"ALBr208","rural",7318,68142,0,139613
"ALB",2025,"ALBr208","urban",1931,17979,0,36836
"ALB",2025,"ALBr209","rural",7029,54601,0,64514
"ALB",2025,"ALBr209","urban",12196,94735,0,111935
"ALB",2025,"ALBr210","rural",16971,147328,0,160439
"ALB",2025,"ALBr210","urban",1693,14701,0,16009
"ALB",2025,"ALBr211","rural",549,4272,0,642
"ALB",2025,"ALBr211","urban",150313,1169569,0,175807
"ALB",2025,"ALBr212","rural",21190,160447,0,128275
"ALB",2025,"ALBr212","urban",7958,60256,0,48174
"ALB",2030,"ALBr201","rural",2542,20916,0,30382
"ALB",2030,"ALBr201","urban",11260,92644,0,134573
"ALB",2030,"ALBr202","rural",9417,89834,0,136029
"ALB",2030,"ALBr202","urban",2003,19103,0,28926
"ALB",2030,"ALBr203","rural",843,7740,0,2994
"ALB",2030,"ALBr203","urban",45635,418760,0,161962
"ALB",2030,"ALBr204","rural",6375,56752,0,38179
"ALB",2030,"ALBr204","urban",21169,188448,0,126776
"ALB",2030,"ALBr205","rural",449,3091,0,1683
"ALB",2030,"ALBr205","urban",43588,299947,0,163273
"ALB",2030,"ALBr206","rural",4753,43311,0,140887
"ALB",2030,"ALBr206","urban",812,7399,0,24068
"ALB",2030,"ALBr207","rural",23509,223817,0,122963
"ALB",2030,"ALBr207","urban",8029,76435,0,41993
"ALB",2030,"ALBr208","rural",6353,65534,0,128955
"ALB",2030,"ALBr208","urban",1774,18295,0,36000
"ALB",2030,"ALBr209","rural",6290,51046,0,54727
"ALB",2030,"ALBr209","urban",12669,102815,0,110229
"ALB",2030,"ALBr210","rural",11928,111190,0,145577
"ALB",2030,"ALBr210","urban",1588,14801,0,19378
"ALB",2030,"ALBr211","rural",329,2619,0,330
"ALB",2030,"ALBr211","urban",164055,1305074,0,164625
"ALB",2030,"ALBr212","rural",16916,134956,0,94786
"ALB",2030,"ALBr212","urban",12522,99907,0,70170
"ARE",2020,"AREt","rural",156067,1367143,0,70731
"ARE",2020,"AREt","urban",1104542,9675747,0,500585
"ARE",2025,"AREt","rural",147418,1359269,0,59234
"ARE",2025,"AREt","urban",1180478,10884609,0,474327
"ARE",2030,"AREt","rural",138000,1341941,0,52197
"ARE",2030,"AREt","urban",1235773,12016925,0,467420
"ARG",2020,"ARGr101","rural",0,0,0,0
"ARG",2020,"ARGr101","urban",465720,3375368,0,3306256
"ARG",2020,"ARGr102","rural",44422,304666,0,58051
"ARG",2020,"ARGr102","urban",2485645,17047522,0,3248205
"ARG",2020,"ARGr103","rural",34952,258872,0,630429
"ARG",2020,"ARGr103","urban",148351,1098770,0,2675827
"ARG",2020,"ARGr104","rural",13972,96590,0,91540
"ARG",2020,"ARGr104","urban",490654,3392060,0,3214716
"ARG",2020,"ARGr105","rural",46352,291740,15480,269520
"ARG",2020,"ARGr105","urban",522263,3287099,174413,3036736
"ARG",2020,"ARGr106","rural",33946,179640,24610,354994
"ARG",2020,"ARGr106","urban",282216,1493448,204599,2951262
"ARG",2020,"ARGr107","rural",108136,895509,0,1339271
"ARG",2020,"ARGr107","urban",158819,1315233,0,1966985
"ARG",2020,"ARGr108","rural",42464,271342,70506,442710
"ARG",2020,"ARGr108","urban",274666,1755098,456048,2863545
"ARG",2020,"ARGr109","rural",62903,471624,0,587083
