"YEAR","GDLCODE","fies.mod","fies.sev","ISO3","stunting","wasting","school_mean","ruggedness","gdp_percap","gini","mal_falciparum","precip","hci","tave","precip_l","tave_l","population","rural_perc","urban_perc","ws_share","region","fies.mod.pred.cv","fies.sev.pred.cv","fies.sev.pred","fies.mod.pred"
2014,"AGOr206",0.602022182881182,0.199218426243217,"AGO",0.572953101336752,0.0544716846374834,0.6663117578414,78.6315978828503,3010.38612150002,0.487002550637,1.34538960380605e-05,1153.72,0.434560057209387,21.5347499728203,745.58,21.833583316803,1666438,0.73148836020302,0.26851163979698,0,"Sub-Saharan Africa",0.583569395186873,0.292577702609536,0.194001506244768,0.583109302936443
2014,"AGOr207",0.697306524755632,0.229130624520843,"AGO",0.498636095637629,0.0637277772753842,0.9763117578414,32.661218040894,4161.14674349762,0.487002550637,2.25313340010172e-05,1296.1,0.434560057209387,21.9892499876022,1139.62,22.1294999750455,1109437,0.981636631913304,0.01836246672862,0,"Sub-Saharan Africa",0.606992783027269,0.312271849436691,0.216584194644053,0.617004160290469
2014,"AGOr208",0.674486283546425,0.223687309035106,"AGO",0.543366509073157,0.0535220806298888,0.5163117578414,24.4199522304628,3381.0873939467,0.487002550637,2.60157007394204e-05,1666.5,0.434560057209387,23.0755000114441,1564.8,23.0975833296776,728096,1,0,0,"Sub-Saharan Africa",0.638748816180836,0.334204600965929,0.225719944498413,0.631742973189028
2014,"AGOr209",0.424319397213826,0.129159285788277,"AGO",0.484804230126353,0.056656480785017,3.0563117578414,127.510291817912,6177.96228249907,0.487002550637,5.1085518091415e-06,1347.8,0.434560057209387,21.7334166868528,955.92,22.0829166766008,2575278,0.0276820599562455,0.972317940043754,0.0170941017703577,"Sub-Saharan Africa",0.5643331714392,0.269391120210776,0.15446845200952,0.545855305031973
2014,"AGOr210",0.420598232420454,0.136450160361774,"AGO",0.571698669733467,0.0616441185363793,1.5163117578414,37.3831044619548,4531.26028599945,0.487002550637,2.08724575773567e-06,1891.34,0.434560057209387,19.2980833204587,1597.8,19.7677499906222,2273758,0.000904229913649562,0.999096209886892,0,"Sub-Saharan Africa",0.570660873039812,0.270710585843251,0.150180902289659,0.53283415052493
2014,"AGOr211",0.406632152402303,0.129933430463318,"AGO",0.568255170890135,0.0566114185997756,0.3263117578414,32.0817119232594,2708.03194614863,0.487002550637,2.27045944233988e-05,1793,0.434560057209387,19.8037499916553,1617.68,20.2519166719913,1389079,0.0248466789865803,0.97515332101342,0,"Sub-Saharan Africa",0.597475482570244,0.309516075537946,0.161761660385379,0.564501509184141
2014,"AGOr212",0.692508436479502,0.222684653940536,"AGO",0.529247400317309,0.055807594449675,0.9363117578414,16.8305947954683,3221.12953754852,0.487002550637,5.97908796135187e-05,1525.38,0.434560057209387,20.6360000304381,1398.64,20.9964166764418,640012,0.985653393998863,0.0143466060011375,0,"Sub-Saharan Africa",0.612576038884412,0.312062046114712,0.219982321452374,0.613027506618792
2014,"AGOr213",0.675901847549034,0.221414151236234,"AGO",0.495818145212206,0.065827659963087,0.2063117578414,11.6795817318537,2949.5301213256,0.487002550637,2.97353021661406e-05,1028.8,0.434560057209387,21.6293333220482,794.36,22.3929166611036,358511,0.967448697529504,0.032551302470496,0,"Sub-Saharan Africa",0.609370113746529,0.320328397050466,0.217831973982993,0.617813350169102
2014,"AGOr214",0.667060836981362,0.224112987835981,"AGO",0.459863137290672,0.0686979024817232,2.8563117578414,125.21936286133,6240.91880024051,0.487002550637,3.5943282631486e-06,610.54,0.434560057209387,24.0499999984105,435.34,24.3638333121936,442045,0.972039045798505,0.0279609542014953,0.0192192222503821,"Sub-Saharan Africa",0.592195491782927,0.27327766473643,0.213379280696451,0.590684373581185
2014,"AGOr215",0.619985456757366,0.203317232353176,"AGO",0.529146524035712,0.0634972127296246,2.0463117578414,35.9290032064659,4678.59654038333,0.487002550637,9.17314327379827e-06,1674.4,0.434560057209387,20.2521666737398,1432.02,20.8128333342075,2473811,0.967971279940141,0.0320287200598591,0,"Sub-Saharan Africa",0.596654415361982,0.301921239784311,0.199805952546859,0.594213032158456
2014,"AGOr216",0.665052457738523,0.221219618370492,"AGO",0.486759055268029,0.0778816748520324,1.2163117578414,20.0801133635907,3411.12438583745,0.487002550637,6.40358200450304e-06,877.84,0.434560057209387,22.9099166945616,656.7,23.5717499955495,885792,1,0,0.0551916794870569,"Sub-Saharan Africa",0.643617718540754,0.346904926702452,0.225062222310361,0.630693366266705
2014,"AGOr217",0.697856231714969,0.236543902928214,"AGO",0.547549318142535,0.0513163684618315,0.6063117578414,15.3552596610072,3453.07929801061,0.487002550637,2.10541247744717e-05,1536.88,0.434560057209387,22.2589166617393,1465.7,22.3909166852633,552127,0.990464150458137,0.00953584954186265,0,"Sub-Saharan Africa",0.623705739730732,0.326445534717781,0.225386972678465,0.626511872083563
2014,"AGOr218",0.555659090072156,0.179275783627941,"AGO",0.406920299246338,0.0527428369188243,1.8563117578414,51.8853270933081,4545.61510948235,0.487002550637,7.12519413494301e-06,746.1,0.434560057209387,25.2703333282471,563.1,25.4830000098546,519039,0.391685403216329,0.608314596783671,0.478478471427314,"Sub-Saharan Africa",0.614658411466559,0.328173340407012,0.204801696127498,0.595793117567378
2014,"ALBr201",0.361418625276709,0.0879589461766226,"ALB",0,0,9.48553598207113,327.97442032293,11700.6254452,0.292531500549,0,1412.54,0.0156391519596205,12.9982499941687,1049.76,13.1176666608204,140293,0.37674010820212,0.62325989179788,0,"Europe & Northern America",0.128779082657234,0.0154835775548307,0.0785224265751706,0.258359355508352
2014,"ALBr202",0.302703016561711,0.0633649419566277,"ALB",0,0,8.67553598207113,410.817189054409,10963.6653528424,0.292531500549,0,1443.3,0.0156391519596205,10.7529166561489,1185.3,10.7584166628867,138558,0.868019168867911,0.131980831132089,0,"Europe & Northern America",0.145425641451288,0.0182362687042474,0.064951795052608,0.268132133045014
2014,"ALBr203",0.387165172625476,0.103055450080124,"ALB",0,0,9.84553598207113,197.233660984372,13046.2093073688,0.292531500549,0,1488.42,0.0156391519596205,16.5062499818703,1317.24,16.5262500256238,263398,0.074522205939301,0.92548159059674,0,"Europe & Northern America",0.112598758781243,0.01383856326803,0.0781026781566035,0.228486863195198
2014,"ALBr204",0.319123233587495,0.0771414769674134,"ALB",0,0,8.87553598207113,327.528512950859,11230.8181187992,0.292531500549,0,1369.3,0.0156391519596205,12.844000012558,1048.4,12.9335833441839,308488,0.313623220352169,0.686380021265009,0,"Europe & Northern America",0.132299548010591,0.0161434832139967,0.0725903702094362,0.256362833606395
2014,"ALBr205",0.36886441130289,0.0977411905504323,"ALB",0,0,9.48553598207113,99.127920505728,10200.7660934778,0.292531500549,0,1271.94,0.0156391519596205,16.7262499833107,1046.18,16.8328333518902,304787,0.0536473012300393,0.946352698769961,0,"Europe & Northern America",0.136951263802328,0.017381059813806,0.0798845699297637,0.237669185343116
2014,"ALBr206",0.404787435613836,0.0957891625817417,"ALB",0,0,9.93553598207113,273.991104344181,11897.2518882526,0.292531500549,0,1761.22,0.0156391519596205,13.1088333322729,1283.9,13.2585000201563,75615,0.900456258678834,0.0995437413211664,0,"Europe & Northern America",0.135575753241148,0.0152721431895344,0.0813693051515428,0.270785450337883
2014,"ALBr207",0.376035534580738,0.0761930413437021,"ALB",0,0,9.67553598207113,273.722806248126,11776.6748716319,0.292531500549,0,1265.96,0.0156391519596205,10.81391667276,856,10.934583325951,232664,0.951410617886738,0.048589382113262,0,"Europe & Northern America",0.152350314432238,0.017104662579585,0.0660604335646617,0.265626005492865
2014,"ALBr208",0.296636435489847,0.0622068696152396,"ALB",0,0,9.59553598207113,379.695027341381,11344.8268969897,0.292531500549,0,1361.4,0.0156391519596205,10.0015833473268,1170.32,9.87950000179931,80594,0.800866069434449,0.199133930565551,0,"Europe & Northern America",0.144245448640809,0.0167694350516511,0.0624292523561588,0.256696794446691
2014,"ALBr209",0.369635246267709,0.0901238160101208,"ALB",0,0,9.15553598207113,252.508413185388,11124.5699983325,0.292531500549,0,1629.08,0.0156391519596205,14.2494166736305,1445.52,14.1912500162298,123614,0.505662789004482,0.494337210995518,0,"Europe & Northern America",0.131765919451134,0.0164624569404707,0.0795589344086826,0.258302984835116
2014,"ALBr210",0.389692184427583,0.088377551355118,"ALB",0,0,9.30553598207113,297.629992103896,12675.8346087432,0.292531500549,0,1650.94,0.0156391519596205,12.6954166675235,1535.48,12.5686666699375,245918,0.949731211216747,0.050268788783253,0,"Europe & Northern America",0.132748168458628,0.0164544494626339,0.0805508377620613,0.271306204795897
2014,"ALBr211",0.435289964908905,0.124250799437233,"ALB",0,0,11.3855359820711,227.0748565315,12446.7828281516,0.292531500549,0,1492.46,0.0156391519596205,14.5717499804869,1257.52,14.6253333335059,804824,0.0111838116159558,0.988816188384044,0,"Europe & Northern America",0.114699116502689,0.0128878580987642,0.0837388319789059,0.202216426408181
2014,"ALBr212",0.429184242841008,0.101891284317464,"ALB",0,0,10.0055359820711,361.922732456205,12215.1031145009,0.292531500549,0,1580.04,0.0156391519596205,15.2570833235979,1203.34,15.4077500198285,170350,0.898931611388318,0.101068388611682,0,"Europe & Northern America",0.127844523083668,0.0163338544430976,0.0842354965898132,0.270017349941331
2014,"ARGr101",0.172771397797599,0.0610458731977032,"ARG",0,0,12.1300033980759,8.59949624836093,27446.7638000701,0.433172880963,0,1645.02,0.00955247496054957,17.9859166502953,945.02,17.571999989748,3305606,0,1,1,"Latin America & the Caribbean",0.111521091085976,0.0193942301888834,0.0557558764660402,0.156358840799253
2014,"ARGr102",0.174576762031893,0.0609718130531035,"ARG",0,0,9.45000339807587,9.5586178854908,22498.1935359654,0.433172880963,0,1162.98,0.00955247496054957,15.7191666569312,697.34,15.4828333352506,16993555,0.0223102817509344,0.977689718249066,0.582303568138459,"Latin America & the Caribbean",0.137690818394446,0.0259224287459959,0.0559341977710767,0.181370188392009
2014,"ARGr103",0.161271557515104,0.0549593835131521,"ARG",0,0,9.80000339807587,219.805906609187,23703.1002875742,0.433172880963,0,224.84,0.00955247496054957,12.4304166674304,212.32,12.6636666727066,1329582,0.20615276079249,0.79384723920751,0.274521221001033,"Latin America & the Caribbean",0.115500162417718,0.0147585446219187,0.050678319484526,0.163986422978036
2014,"ARGr104",0.172592958781631,0.0600949894289301,"ARG",0,0,9.77000339807587,44.8209978881014,24770.8880452963,0.433172880963,0,751.38,0.00955247496054957,17.8055000037514,571.8,17.8280833376447,3416547,0.0427932061230242,0.957206793876976,0.473808634104136,"Latin America & the Caribbean",0.138058576187357,0.0254735601867119,0.0547699090472879,0.180253200073532
2014,"ARGr105",0.169229790180565,0.0584783533494115,"ARG",0,0,8.96000339807587,10.5520196369308,22745.3938861341,0.433172880963,0,1706.78,0.00955247496054957,20.302166646719,1133.78,19.6616666422288,3504873,0.105610674052954,0.894389325947046,0,"Latin America & the Caribbean",0.175239580292035,0.0438151995689394,0.0562970759977891,0.197697061010857
2014,"ARGr106",0.168086547581026,0.0576649240101274,"ARG",0,0,8.84000339807587,3.47953955019453,18402.8716778745,0.433172880963,0,1090.72,0.00955247496054957,22.9229166817665,745.88,22.3889166839918,1638509,0.127027681874192,0.872972318125808,0,"Latin America & the Caribbean",0.177910103548443,0.0454282170945443,0.0578524487948575,0.197700726694319
2014,"ARGr107",0.146815322825853,0.048588073578176,"ARG",0,0,9.93000339807587,71.2984677030675,27369.4718236785,0.433172880963,0,337.8,0.00955247496054957,10.2607500053942,313.48,10.6460833421225,2165050,0.419341816586222,0.580658183413778,0.0336494944479355,"Latin America & the Caribbean",0.0915047869858079,0.0109322637978082,0.0446278473765458,0.143852808465384
2014,"ARGr108",0.166325976993656,0.0565668333455369,"ARG",0,0,9.44000339807587,153.826870112734,20219.0608885843,0.433172880963,1.81256732037127e-10,409.94,0.00955247496054957,14.9362499919968,315.36,14.7023333520753,1984558,0.159325149479128,0.840674850520872,0.214126677988991,"Latin America & the Caribbean",0.149182339045561,0.0267500384896552,0.0568440386217895,0.195522887309008
2014,"ARGr109",0.162103117108449,0.0553616112110497,"ARG",0,0,9.72000339807587,66.2775329642431,26768.3543774083,0.433172880963,0,455.06,0.00955247496054957,14.7958333503641,348.18,14.8484166598755,2601133,0.188784272084511,0.811215727915489,0.658480612740516,"Latin America & the Caribbean",0.0904392230476251,0.0134633781724071,0.049672190919979,0.150985239927232
2014,"ARGr110",0.171034689616135,0.0596009384619929,"ARG",0,0,10.1200033980759,4.76318539384714,24928.5620501229,0.433172880963,0,1158.2,0.00955247496054957,19.2149166832368,808.98,18.948000023663,3274884,0.0560774061004909,0.943922593899509,0,"Latin America & the Caribbean",0.169745851225177,0.0311905626300649,0.0567825288791098,0.189493095888414
2014,"ARGr111",0.170735978346451,0.0583136758478767,"ARG",0,0,9.37000339807587,34.4000525335358,22466.492220472,0.433172880963,0,733.9,0.00955247496054957,21.2619166958332,477.28,21.3402499826749,2455203,0.111080427972758,0.888919572027242,0.062194018256818,"Latin America & the Caribbean",0.157030738827952,0.0328977424514414,0.0574686239695674,0.190438017167078
2014,"ARMr101",0.18454185814148,0.00485833174264981,"ARM",0,0,10.0704078955398,299.424902731805,8800.09339409617,0.311778438319,0,520.22,0.0206052634495805,7.58358335426698,522.02,6.54549998564025,139535,0.913398072168273,0.0866019278317268,0.319494619770144,"Northern Africa & Western Asia",0.173884953875601,0.0260125141453837,0.00811092463219708,0.242585197190018
2014,"ARMr102",0.2169811041891,0.0060321013369688,"ARM",0,0,9.86040789553978,313.176568605775,10011.2469428566,0.311778438319,0,404.94,0.0206052634495805,9.34266667129472,398.44,8.45183332330237,259106,0.264104266207652,0.735899593216676,0.440638932744146,"Northern Africa & Western Asia",0.145336007052605,0.0218280794493991,0.0112982505793903,0.220305145892482
2014,"ARMr103",0.235067427994387,0.00640297229399591,"ARM",0,0,9.81040789553978,121.706179697971,8797.16509689276,0.311778438319,0,308.4,0.0206052634495805,12.9229999658838,312.54,11.8337499876631,262301,0.0111131867587238,0.988890625655259,0,"Northern Africa & Western Asia",0.154694204859162,0.0218321849203509,0.0137880693886139,0.214239354111533
2014,"ARMr104",0.184137162670728,0.00499480890287176,"ARM",0,0,9.59040789553978,160.246027389947,9425.73527292915,0.311778438319,0,536.14,0.0206052634495805,6.29941666277125,525.16,5.48683334693934,221099,0.943265234125889,0.0567347658741107,0.536148554404068,"Northern Africa & Western Asia",0.166913836177924,0.0243787545904031,0.00988229096397941,0.229195020737992
2014,"ARMr105",0.187064536437752,0.00536451614251546,"ARM",0,0,10.1504078955398,220.762623850312,9961.45030702965,0.311778438319,0,656.26,0.0206052634495805,8.08991666257382,670.1,7.14966666670516,218963,0.912364189383595,0.0876358106164055,0,"Northern Africa & Western Asia",0.165913419732154,0.025206775232859,0.00932390112655066,0.233679239876254
2014,"ARMr106",0.253614176768613,0.00815097266151898,"ARM",0,0,10.5904078955398,249.784372779935,11971.2135941351,0.311778438319,0,556.66,0.0206052634495805,6.27433332869783,553.26,5.34333333214124,294479,0.299539186155889,0.700460813844111,0.375688236270549,"Northern Africa & Western Asia",0.12691611197619,0.0173905798106426,0.0122702417103873,0.210926785977147
2014,"ARMr107",0.206533400885601,0.00629793121319131,"ARM",0,0,10.6904078955398,276.604313821278,10149.7141545258,0.311778438319,0,604.46,0.0206052634495805,6.00416666177412,623.2,4.9161666719305,250735,0.856928629828305,0.143075358446168,0.239685230548142,"Northern Africa & Western Asia",0.169171590357094,0.0248019647974418,0.010490068896879,0.235137038897555
2014,"ARMr108",0.194143235182261,0.00532822857585565,"ARM",0,0,10.6204078955398,252.66008314845,10966.8892269249,0.311778438319,0,512.24,0.0206052634495805,7.7507500106655,498.22,7.10358333285277,128978,0.930398982772256,0.0696010172277443,0,"Northern Africa & Western Asia",0.168134460780333,0.022944799252278,0.00916293763289442,0.246550499082859
2014,"ARMr109",0.185318820638092,0.00471577575468799,"ARM",0,0,10.4704078955398,216.53369770187,10441.5926488508,0.311778438319,0,491.2,0.0206052634495805,7.0791666697897,476.02,6.29116667417189,62374,0.98816814698432,0.0118158206945202,0,"Northern Africa & Western Asia",0.170787958075689,0.0232640921162505,0.00852105226491979,0.241694523486967
2014,"ARMr110",0.187181595686636,0.0054429516463035,"ARM",0,0,10.1804078955398,275.227036939015,10137.3622069978,0.311778438319,0,563.14,0.0206052634495805,10.252749998526,563.58,9.38633334035675,140004,0.95250849975715,0.0474986428959173,0,"Northern Africa & Western Asia",0.195702380682429,0.0302531118451933,0.00957625135725923,0.246707191253164
2014,"ARMr111",0.337128373317019,0.0136988999198443,"ARM",0,0,11.9504078955398,295.416743765232,12991.0521317454,0.311778438319,0,345.82,0.0206052634495805,12.0935833329335,346.82,11.1278333378956,934828,0,1,0,"Northern Africa & Western Asia",0.144037116525055,0.0199316761644322,0.0214464624490016,0.21338685557084
2014,"AUSr101",0.0880237332633464,0.015043109305661,"AUS",0,0,13.1398601484925,40.118818668641,46459.4938952679,0.347789083408,0,458.1,0.000901675179961503,18.880333321703,477.1,18.7045000155767,7535740,0.117257362913264,0.882742504385767,0.0234117377076941,"Australia & New Zealand",0.0925726312017235,0.0170089006574909,0.016677512889509,0.0913882729175909
2014,"AUSr102",0.0881266029498539,0.0149904841336189,"AUS",0,0,13.2298601484925,67.2609610007014,41948.1125462944,0.347789083408,0,547.6,0.000901675179961503,15.1473333183986,613.54,15.0220833383625,5927328,0.0701582568064396,0.92984174319356,0.552661235459524,"Australia & New Zealand",0.0756924183795486,0.0131133393250585,0.016184802384142,0.0804109123581168
2014,"AUSr103",0.0905617946125763,0.0154855426348829,"AUS",0,0,12.9398601484925,23.8744081972618,44971.1791788241,0.347789083408,0,527.8,0.000901675179961503,24.2967499921719,421.6,24.4798333259424,4703702,0.128445424476295,0.871554575523705,0.000244293532067342,"Australia & New Zealand",0.0962043582558998,0.0180584540798432,0.0165944337091139,0.0931890832722613
2014,"AUSr104",0.0852924958861722,0.0147330392852249,"AUS",0,0,12.7998601484925,19.1733474877952,40492.5089309609,0.347789083408,0,188.2,0.000901675179961503,20.8168332960208,174.7,20.8976666520039,1684822,0.0970179639154759,0.902981442550014,0.76267326335077,"Australia & New Zealand",0.0899841891198225,0.0171889434831288,0.016056675813824,0.0906081684233038
2014,"AUSr105",0.0916265672644851,0.0155376004293246,"AUS",0,0,12.9998601484925,21.0477334531761,73921.1688769167,0.347789083408,0,443.46,0.000901675179961503,24.1989166816076,419.3,24.3543333343665,2478753,0.132732466687887,0.867267533312113,0.110354144873613,"Australia & New Zealand",0.0940483034427458,0.0174450988787802,0.0168307268440104,0.0921477637891067
2014,"AUSr106",0.0855941232835004,0.0149589722701603,"AUS",0,0,12.4498601484925,117.684653801445,34254.5400897397,0.347789083408,0,939.52,0.000901675179961503,11.3657499965591,1234.66,11.2571666650722,515550,0.16867617107943,0.83132382892057,0,"Australia & New Zealand",0.0675588372804544,0.0144701743672956,0.0159551842042425,0.0747248617074743
2014,"AUSr107",0.103897407833158,0.0170514732058071,"AUS",0,0,12.8298601484925,18.3948043971123,63338.9975412649,0.347789083408,0,584.16,0.000901675179961503,25.5359166514874,512.82,26.2543333045642,240218,0.19921071693212,0.80078928306788,0.142832309489228,"Australia & New Zealand",0.0931402995851962,0.0168499546414483,0.0179749767054194,0.0933542806521877
2014,"AUSr108",0.0921610604261625,0.0154183694770121,"AUS",0,0,14.1898601484925,102.691966202181,62899.5660767711,0.347789083408,0,736.16,0.000901675179961503,12.3138333175642,715.5,12.1413333416171,389574,0.00237438843454645,0.997625611565454,0,"Australia & New Zealand",0.0672913474079762,0.0139777775095753,0.0164793504789809,0.0774572873555535
2014,"AUTr101",0.0573051148920392,0.00804714043168722,"AUT",0,0,11.1772811205871,51.3700281574698,36309.9026612052,0.26772722,0,846.86,0.00609394565322089,11.6429166609297,720.42,10.6114166773359,288719,0.511656662706646,0.488343337293354,0,"Europe & Northern America",0.0544787724540495,0.0102924136789309,0.00902843190430878,0.0520403656952272
2014,"AUTr102",0.056331507713247,0.00786907611922756,"AUT",0,0,11.3972811205871,95.6176473903669,43369.8029879014,0.26772722,0,861.46,0.00609394565322089,10.3430000050987,769.8,9.15808333897963,1632854,0.344499875677801,0.655500124322199,0,"Europe & Northern America",0.0504233979530197,0.00862879976100355,0.00840804381269555,0.0482152779813033
2014,"AUTr103",0.0557973236857114,0.00801748450887185,"AUT",0,0,11.8572811205871,35.7191500771064,65280.673741242,0.26772722,0,691.96,0.00609394565322089,11.9120000217482,645.04,10.7362499898113,1774756,0,1,0,"Europe & Northern America",0.0606134929967796,0.0128551426538606,0.00952129425794736,0.0563027472071514
2014,"AUTr104",0.0581953769360638,0.00812171816176814,"AUT",0,0,11.4972811205871,314.056893493478,45025.5257667698,0.26772722,0,1765.96,0.00609394565322089,7.36741665383801,1538.76,6.40200000184278,558401,0.567833868492356,0.432166131507644,0,"Europe & Northern America",0.0532748548369657,0.00943872088847843,0.00829448673293539,0.045375997218802
2014,"AUTr105",0.0574643049644074,0.00795995333411474,"AUT",0,0,11.2372811205871,224.456759598436,47737.4475151529,0.26772722,0,1422.66,0.00609394565322089,8.04549998781954,1182.82,7.05899999113133,1220755,0.461227682868389,0.538772317131611,0,"Europe & Northern America",0.0559620215173072,0.00970454123984161,0.0083587907092688,0.0481097467669748
2014,"AUTr106",0.0552320379663593,0.00762346230999692,"AUT",0,0,11.2172811205871,142.107649342405,54530.1419398484,0.26772722,0,1214.78,0.00609394565322089,9.1459166691949,1129.3,8.0412499897182,1431884,0.250710951445788,0.749289048554213,0,"Europe & Northern America",0.055257975849497,0.00956295782654601,0.00843403594375227,0.0500181215759378
2014,"AUTr107",0.0568235049430928,0.00796768157108409,"AUT",0,0,11.4572811205871,341.157294663315,62703.2070348987,0.26772722,0,1603.74,0.00609394565322089,5.5619166649878,1509.42,4.50291667104388,536692,0.334482347417141,0.665517652582859,0,"Europe & Northern America",0.0518437714900291,0.00970996047657229,0.00831901594101479,0.0439489146478904
2014,"AUTr108",0.0589787685544752,0.00808532109548253,"AUT",0,0,11.2172811205871,379.065054956222,56344.4233085548,0.26772722,0,1256.28,0.00609394565322089,5.08633333269507,1269.32,3.94658333497743,725311,0.563836754164765,0.436163245835235,0,"Europe & Northern America",0.0562370626757054,0.0100046172886234,0.0082016180234793,0.0468843682246109
